sim_t,client,soc,temp,throttled,alive,ul,dl,power_W,scale
12.2,4,0.0820883,68.5739,1,1,6.72615,6.72615,6.54331,1
12.2,5,0,60.2097,1,0,0.1,0.1,0.15,1
12.2,6,0.728557,68.5739,1,1,6.72615,6.72615,6.54331,1
12.2,7,0.9,83.95,1,1,14.8939,14.8939,12.9425,1
12.3,0,0,64.722,1,0,0.1,0.1,0.15,1
12.3,1,0,53.5313,1,0,0.1,0.1,0.15,1
12.3,2,0.2815,68.0701,1,1,1.28306,1.28306,2.9663,1
12.3,3,0.238142,83.9908,1,1,15.7346,15.7346,13.6442,1
12.3,4,0.0814998,68.0701,1,1,1.28306,1.28306,2.9663,1
12.3,5,0,59.6342,1,0,0.1,0.1,0.15,1
12.3,6,0.7284,68.0701,1,1,1.28306,1.28306,2.9663,1
12.3,7,0.9,83.9908,1,1,15.7346,15.7346,13.6442,1
12.4,0,0,64.0712,1,0,0.1,0.1,0.15,1
12.4,1,0,53.067,1,0,0.1,0.1,0.15,1
12.4,2,0.280709,67.6514,1,1,2.99165,2.99165,3.98756,1
12.4,3,0.235672,83.9414,1,1,14.2996,14.2996,12.4506,1
12.4,4,0.0807086,67.6514,1,1,2.99165,2.99165,3.98756,1
12.4,5,0,59.0682,1,0,0.1,0.1,0.15,1
12.4,6,0.728189,67.6514,1,1,2.99165,2.99165,3.98756,1
12.4,7,0.9,83.9414,1,1,14.2996,14.2996,12.4506,1
12.5,0,0,63.4312,1,0,0.1,0.1,0.15,1
12.5,1,0,52.6105,1,0,0.1,0.1,0.15,1
12.5,2,0.27976,67.2992,1,1,4.20887,4.20887,4.78233,1
12.5,3,0.232529,84.1472,1,1,18.3209,18.3209,15.8426,1
12.5,4,0.0797597,67.2992,1,1,4.20887,4.20887,4.78233,1
12.5,5,0,58.5116,1,0,0.1,0.1,0.15,1
12.5,6,0.727936,67.2992,1,1,4.20887,4.20887,4.78233,1
12.5,7,0.9,84.1472,1,1,18.3209,18.3209,15.8426,1
12.6,0,0,62.802,1,0,0.1,0.1,0.15,1
12.6,1,0,52.1615,1,0,0.1,0.1,0.15,1
12.6,2,0.278897,66.9205,1,1,3.55538,3.55538,4.35007,1
12.6,3,0.229961,84.132,1,1,14.8914,14.8914,12.9404,1
12.6,4,0.0788966,66.9205,1,1,3.55538,3.55538,4.35007,1
12.6,5,0,57.9644,1,0,0.1,0.1,0.15,1
12.6,6,0.727706,66.9205,1,1,3.55538,3.55538,4.35007,1
12.6,7,0.9,84.132,1,1,14.8914,14.8914,12.9404,1
12.7,0,0,62.1832,1,0,0.1,0.1,0.15,1
12.7,1,0,51.7201,1,0,0.1,0.1,0.15,1
12.7,2,0.278248,66.4668,1,1,1.81126,1.81126,3.26689,1
12.7,3,0.22679,84.3451,1,1,18.4823,18.4823,15.9817,1
12.7,4,0.0782484,66.4668,1,1,1.81126,1.81126,3.26689,1
12.7,5,0,57.4262,1,0,0.1,0.1,0.15,1
12.7,6,0.727533,66.4668,1,1,1.81126,1.81126,3.26689,1
12.7,7,0.9,84.3451,1,1,18.4823,18.4823,15.9817,1
12.8,0,0,61.5747,1,0,0.1,0.1,0.15,1
12.8,1,0,51.286,1,0,0.1,0.1,0.15,1
12.8,2,0.277011,66.2435,1,1,6.30234,6.30234,6.23762,1
12.8,3,0.223645,84.5448,1,1,18.3303,18.3303,15.8507,1
12.8,4,0.0770108,66.2435,1,1,6.30234,6.30234,6.23762,1
12.8,5,0,56.897,1,0,0.1,0.1,0.15,1
12.8,6,0.727203,66.2435,1,1,6.30234,6.30234,6.23762,1
12.8,7,0.9,84.5448,1,1,18.3303,18.3303,15.8507,1
12.9,0,0,60.9764,1,0,0.1,0.1,0.15,1
12.9,1,0,50.8592,1,0,0.1,0.1,0.15,1
12.9,2,0.27634,65.8097,1,1,2.00614,2.00614,3.38167,1
12.9,3,0.220621,84.6954,1,1,17.6193,17.6193,15.2406,1
12.9,4,0.0763398,65.8097,1,1,2.00614,2.00614,3.38167,1
12.9,5,0,56.3766,1,0,0.1,0.1,0.15,1
12.9,6,0.727024,65.8097,1,1,2.00614,2.00614,3.38167,1
12.9,7,0.9,84.6954,1,1,17.6193,17.6193,15.2406,1
13,0,0,60.388,1,0,0.1,0.1,0.15,1
13,1,0,50.4394,1,0,0.1,0.1,0.15,1
13,2,0.275298,65.5234,1,1,4.89906,4.89906,5.25113,1
13,3,0.21807,84.6648,1,1,14.7906,14.7906,12.8568,1
13,4,0.0752979,65.5234,1,1,4.89906,4.89906,5.25113,1
13,5,0,55.865,1,0,0.1,0.1,0.15,1
13,6,0.726746,65.5234,1,1,4.89906,4.89906,5.25113,1
13,7,0.9,84.6648,1,1,14.7906,14.7906,12.8568,1
13.1,0,0,59.8095,1,0,0.1,0.1,0.15,1
13.1,1,0,50.0267,1,0,0.1,0.1,0.15,1
13.1,2,0.273286,65.6084,1,1,11.4444,11.4444,10.1384,1
13.1,3,0.21568,84.5739,1,1,13.8098,13.8098,12.0478,1
13.1,4,0.0732863,65.6084,1,1,11.4444,11.4444,10.1384,1
13.1,5,0,55.3618,1,0,0.1,0.1,0.15,1
13.1,6,0.72621,65.6084,1,1,11.4444,11.4444,10.1384,1
13.1,7,0.9,84.5739,1,1,13.8098,13.8098,12.0478,1
13.2,0,0,59.2406,1,0,0.1,0.1,0.15,1
13.2,1,0,49.6208,1,0,0.1,0.1,0.15,1
13.2,2,0.271968,65.43,1,1,6.86623,6.86623,6.64508,1
13.2,3,0.213167,84.5309,1,1,14.5594,14.5594,12.6653,1
13.2,4,0.0719679,65.43,1,1,6.86623,6.86623,6.64508,1
13.2,5,0,54.867,1,0,0.1,0.1,0.15,1
13.2,6,0.725858,65.43,1,1,6.86623,6.86623,6.64508,1
13.2,7,0.9,84.5309,1,1,14.5594,14.5594,12.6653,1
13.3,0,0,58.6811,1,0,0.1,0.1,0.15,1
13.3,1,0,49.2217,1,0,0.1,0.1,0.15,1
13.3,2,0.271251,65.0271,1,1,2.38916,2.38916,3.61244,1
13.3,3,0.2106,84.5088,1,1,14.8842,14.8842,12.9344,1
13.3,4,0.0712511,65.0271,1,1,2.38916,2.38916,3.61244,1
13.3,5,0,54.3805,1,0,0.1,0.1,0.15,1
13.3,6,0.725667,65.0271,1,1,2.38916,2.38916,3.61244,1
13.3,7,0.9,84.5088,1,1,14.8842,14.8842,12.9344,1
13.4,0,0,58.131,1,0,0.1,0.1,0.15,1
13.4,1,0,48.8293,1,0,0.1,0.1,0.15,1
13.4,2,0.268925,65.2394,1,1,13.4161,13.4161,11.7258,1
13.4,3,0.208386,84.3541,1,1,12.7209,12.7209,11.1612,1
13.4,4,0.0689246,65.2394,1,1,13.4161,13.4161,11.7258,1
13.4,5,0,53.902,1,0,0.1,0.1,0.15,1
13.4,6,0.725047,65.2394,1,1,13.4161,13.4161,11.7258,1
13.4,7,0.9,84.3541,1,1,12.7209,12.7209,11.1612,1
13.5,0,0,57.5901,1,0,0.1,0.1,0.15,1
13.5,1,0,48.4434,1,0,0.1,0.1,0.15,1
13.5,2,0.266061,65.6512,1,1,16.6695,16.6695,14.4322,1
13.5,3,0.206152,84.2094,1,1,12.8433,12.8433,11.2602,1
13.5,4,0.0660611,65.6512,1,1,16.6695,16.6695,14.4322,1
13.5,5,0,53.4316,1,0,0.1,0.1,0.15,1
13.5,6,0.724283,65.6512,1,1,16.6695,16.6695,14.4322,1
13.5,7,0.9,84.2094,1,1,12.8433,12.8433,11.2602,1
13.6,0,0,57.0582,1,0,0.1,0.1,0.15,1
13.6,1,0,48.0639,1,0,0.1,0.1,0.15,1
13.6,2,0.264348,65.6211,1,1,9.51926,9.51926,8.63327,1
13.6,3,0.203306,84.2981,1,1,16.561,16.561,14.3403,1
13.6,4,0.0643481,65.6211,1,1,9.51926,9.51926,8.63327,1
13.6,5,0,52.969,1,0,0.1,0.1,0.15,1
13.6,6,0.723826,65.6211,1,1,9.51926,9.51926,8.63327,1
13.6,7,0.9,84.2981,1,1,16.561,16.561,14.3403,1
13.7,0,0,56.5351,1,0,0.1,0.1,0.15,1
13.7,1,0,47.6907,1,0,0.1,0.1,0.15,1
13.7,2,0.263817,65.1448,1,1,0.736455,0.736455,2.67588,1
13.7,3,0.201008,84.1786,1,1,13.2425,13.2425,11.5843,1
13.7,4,0.0638172,65.1448,1,1,0.736455,0.736455,2.67588,1
13.7,5,0,52.5141,1,0,0.1,0.1,0.15,1
13.7,6,0.723685,65.1448,1,1,0.736455,0.736455,2.67588,1
13.7,7,0.9,84.1786,1,1,13.2425,13.2425,11.5843,1
13.8,0,0,56.0208,1,0,0.1,0.1,0.15,1
13.8,1,0,47.3238,1,0,0.1,0.1,0.15,1
13.8,2,0.263332,64.659,1,1,0.245424,0.245424,2.44347,1
13.8,3,0.198132,84.2794,1,1,16.7434,16.7434,14.4948,1
13.8,4,0.0633324,64.659,1,1,0.245424,0.245424,2.44347,1
13.8,5,0,52.0668,1,0,0.1,0.1,0.15,1
13.8,6,0.723555,64.659,1,1,0.245424,0.245424,2.44347,1
13.8,7,0.9,84.2794,1,1,16.7434,16.7434,14.4948,1
13.9,0,0,55.515,1,0,0.1,0.1,0.15,1
13.9,1,0,46.963,1,0,0.1,0.1,0.15,1
13.9,2,0.26113,64.8306,1,1,12.6472,12.6472,11.1016,1
13.9,3,0.195007,84.4727,1,1,18.2143,18.2143,15.7508,1
13.9,4,0.0611297,64.8306,1,1,12.6472,12.6472,11.1016,1
13.9,5,0,51.6269,1,0,0.1,0.1,0.15,1
13.9,6,0.722968,64.8306,1,1,12.6472,12.6472,11.1016,1
13.9,7,0.9,84.4727,1,1,18.2143,18.2143,15.7508,1
14,0,0,55.0177,1,0,0.1,0.1,0.15,1
14,1,0,46.6082,1,0,0.1,0.1,0.15,1
14,2,0.259063,64.9478,1,1,11.7904,11.7904,10.4138,1
14,3,0.193016,84.2342,1,1,11.3143,11.3143,10.0352,1
14,4,0.0590634,64.9478,1,1,11.7904,11.7904,10.4138,1
14,5,0,51.1944,1,0,0.1,0.1,0.15,1
14,6,0.722417,64.9478,1,1,11.7904,11.7904,10.4138,1
14,7,0.9,84.2342,1,1,11.3143,11.3143,10.0352,1
14.1,0,0,54.5287,1,0,0.1,0.1,0.15,1
14.1,1,0,46.2593,1,0,0.1,0.1,0.15,1
14.1,2,0.256968,65.0742,1,1,11.9758,11.9758,10.562,1
14.1,3,0.190393,84.2381,1,1,15.2228,15.2228,13.2163,1
14.1,4,0.0569678,65.0742,1,1,11.9758,11.9758,10.562,1
14.1,5,0,50.7691,1,0,0.1,0.1,0.15,1
14.1,6,0.721858,65.0742,1,1,11.9758,11.9758,10.562,1
14.1,7,0.9,84.2381,1,1,15.2228,15.2228,13.2163,1
14.2,0,0,54.0478,1,0,0.1,0.1,0.15,1
14.2,1,0,45.9162,1,0,0.1,0.1,0.15,1
14.2,2,0.25448,65.3468,1,1,14.4084,14.4084,12.5404,1
14.2,3,0.187855,84.2102,1,1,14.712,14.712,12.7916,1
14.2,4,0.0544796,65.3468,1,1,14.4084,14.4084,12.5404,1
14.2,5,0,50.3508,1,0,0.1,0.1,0.15,1
14.2,6,0.721195,65.3468,1,1,14.4084,14.4084,12.5404,1
14.2,7,0.9,84.2102,1,1,14.712,14.712,12.7916,1
14.3,0,0,53.5749,1,0,0.1,0.1,0.15,1
14.3,1,0,45.5789,1,0,0.1,0.1,0.15,1
14.3,2,0.252722,65.3389,1,1,9.81416,9.81416,8.86071,1
14.3,3,0.185407,84.1487,1,1,14.1632,14.1632,12.3382,1
14.3,4,0.0527215,65.3389,1,1,9.81416,9.81416,8.86071,1
14.3,5,0,49.9396,1,0,0.1,0.1,0.15,1
14.3,6,0.720726,65.3389,1,1,9.81416,9.81416,8.86071,1
14.3,7,0.9,84.1487,1,1,14.1632,14.1632,12.3382,1
14.4,0,0,53.1099,1,0,0.1,0.1,0.15,1
14.4,1,0,45.2472,1,0,0.1,0.1,0.15,1
14.4,2,0.250884,65.3613,1,1,10.3321,10.3321,9.26299,1
14.4,3,0.183633,83.8337,1,1,9.92183,9.92183,8.94405,1
14.4,4,0.0508836,65.3613,1,1,10.3321,10.3321,9.26299,1
14.4,5,0,49.5351,1,0,0.1,0.1,0.15,1
14.4,6,0.720236,65.3613,1,1,10.3321,10.3321,9.26299,1
14.4,7,0.9,83.8337,1,1,9.92183,9.92183,8.94405,1
14.5,0,0,52.6526,1,0,0.1,0.1,0.15,1
14.5,1,0,44.921,1,0,0.1,0.1,0.15,1
14.5,2,0.249227,65.3148,1,1,9.14781,9.14781,8.3485,1
14.5,3,0.18106,83.8257,1,1,14.9242,14.9242,12.9677,1
14.5,4,0.0492272,65.3148,1,1,9.14781,9.14781,8.3485,1
14.5,5,0,49.1375,1,0,0.1,0.1,0.15,1
14.5,6,0.719794,65.3148,1,1,9.14781,9.14781,8.3485,1
14.5,7,0.9,83.8257,1,1,14.9242,14.9242,12.9677,1
14.6,0,0,52.203,1,0,0.1,0.1,0.15,1
14.6,1,0,44.6002,1,0,0.1,0.1,0.15,1
14.6,2,0.247506,65.2934,1,1,9.57306,9.57306,8.67467,1
14.6,3,0.178973,83.6342,1,1,11.9221,11.9221,10.519,1
14.6,4,0.047506,65.2934,1,1,9.57306,9.57306,8.67467,1
14.6,5,0,48.7464,1,0,0.1,0.1,0.15,1
14.6,6,0.719335,65.2934,1,1,9.57306,9.57306,8.67467,1
14.6,7,0.9,83.6342,1,1,11.9221,11.9221,10.519,1
14.7,0,0,51.7609,1,0,0.1,0.1,0.15,1
14.7,1,0,44.2848,1,0,0.1,0.1,0.15,1
14.7,2,0.245355,65.435,1,1,12.3241,12.3241,10.8413,1
14.7,3,0.176961,83.4173,1,1,11.4433,11.4433,10.1375,1
14.7,4,0.045355,65.435,1,1,12.3241,12.3241,10.8413,1
14.7,5,0,48.3619,1,0,0.1,0.1,0.15,1
14.7,6,0.718761,65.435,1,1,12.3241,12.3241,10.8413,1
14.7,7,0.9,83.4173,1,1,11.4433,11.4433,10.1375,1
14.8,0,0,51.3261,1,0,0.1,0.1,0.15,1
14.8,1,0,43.9746,1,0,0.1,0.1,0.15,1
14.8,2,0.24358,65.432,1,1,9.92317,9.92317,8.94509,1
14.8,3,0.174743,83.2821,1,1,12.743,12.743,11.1791,1
14.8,4,0.0435801,65.432,1,1,9.92317,9.92317,8.94509,1
14.8,5,0,47.9838,1,0,0.1,0.1,0.15,1
14.8,6,0.718288,65.432,1,1,9.92317,9.92317,8.94509,1
14.8,7,0.9,83.2821,1,1,12.743,12.743,11.1791,1
14.9,0,0,50.8986,1,0,0.1,0.1,0.15,1
14.9,1,0,43.6696,1,0,0.1,0.1,0.15,1
14.9,2,0.242895,65.0169,1,1,2.1223,2.1223,3.45096,1
14.9,3,0.172541,83.1432,1,1,12.6442,12.6442,11.0992,1
14.9,4,0.0428954,65.0169,1,1,2.1223,2.1223,3.45096,1
14.9,5,0,47.612,1,0,0.1,0.1,0.15,1
14.9,6,0.718105,65.0169,1,1,2.1223,2.1223,3.45096,1
14.9,7,0.9,83.1432,1,1,12.6442,12.6442,11.0992,1
15,0,0,50.4782,1,0,0.1,0.1,0.15,1
15,1,0,43.3697,1,0,0.1,0.1,0.15,1
15,2,0.241112,65.0241,1,1,9.97895,9.97895,8.98832,1
15,3,0.170651,82.8885,1,1,10.6676,10.6676,9.52542,1
15,4,0.041112,65.0241,1,1,9.97895,9.97895,8.98832,1
15,5,0,47.2464,1,0,0.1,0.1,0.15,1
15,6,0.71763,65.0241,1,1,9.97895,9.97895,8.98832,1
15,7,0.9,82.8885,1,1,10.6676,10.6676,9.52542,1
15.1,0,0,50.0648,1,0,0.1,0.1,0.15,1
15.1,1,0,43.0748,1,0,0.1,0.1,0.15,1
15.1,2,0.239162,65.0942,1,1,11.0541,11.0541,9.82954,1
15.1,3,0.168782,82.6303,1,1,10.5338,10.5338,9.4206,1
15.1,4,0.0391617,65.0942,1,1,11.0541,11.0541,9.82954,1
15.1,5,0,46.8868,1,0,0.1,0.1,0.15,1
15.1,6,0.71711,65.0942,1,1,11.0541,11.0541,9.82954,1
15.1,7,0.9,82.6303,1,1,10.5338,10.5338,9.4206,1
15.2,0,0,49.6583,1,0,0.1,0.1,0.15,1
15.2,1,0,42.7848,1,0,0.1,0.1,0.15,1
15.2,2,0.236682,65.3632,1,1,14.3541,14.3541,12.4956,1
15.2,3,0.166229,82.6349,1,1,14.8048,14.8048,12.8685,1
15.2,4,0.0366825,65.3632,1,1,14.3541,14.3541,12.4956,1
15.2,5,0,46.5333,1,0,0.1,0.1,0.15,1
15.2,6,0.716449,65.3632,1,1,14.3541,14.3541,12.4956,1
15.2,7,0.9,82.6349,1,1,14.8048,14.8048,12.8685,1
15.3,0,0,49.2586,1,0,0.1,0.1,0.15,1
15.3,1,0,42.4996,1,0,0.1,0.1,0.15,1
15.3,2,0.234722,65.4315,1,1,11.119,11.119,9.88075,1
15.3,3,0.163583,82.6744,1,1,15.3637,15.3637,13.3338,1
15.3,4,0.034722,65.4315,1,1,11.119,11.119,9.88075,1
15.3,5,0,46.1857,1,0,0.1,0.1,0.15,1
15.3,6,0.715926,65.4315,1,1,11.119,11.119,9.88075,1
15.3,7,0.9,82.6744,1,1,15.3637,15.3637,13.3338,1
15.4,0,0,48.8655,1,0,0.1,0.1,0.15,1
15.4,1,0,42.2192,1,0,0.1,0.1,0.15,1
15.4,2,0.2323,65.6731,1,1,14.002,14.002,12.2056,1
15.4,3,0.161329,82.565,1,1,12.9642,12.9642,11.3582,1
15.4,4,0.0323003,65.6731,1,1,14.002,14.002,12.2056,1
15.4,5,0,45.8438,1,0,0.1,0.1,0.15,1
15.4,6,0.71528,65.6731,1,1,14.002,14.002,12.2056,1
15.4,7,0.9,82.565,1,1,12.9642,12.9642,11.3582,1
15.5,0,0,48.479,1,0,0.1,0.1,0.15,1
15.5,1,0,41.9435,1,0,0.1,0.1,0.15,1
15.5,2,0.228649,66.3754,1,1,21.2552,21.2552,18.4027,1
15.5,3,0.159355,82.3521,1,1,11.2108,11.2108,9.95329,1
15.5,4,0.0286489,66.3754,1,1,21.2552,21.2552,18.4027,1
15.5,5,0,45.5077,1,0,0.1,0.1,0.15,1
15.5,6,0.714306,66.3754,1,1,21.2552,21.2552,18.4027,1
15.5,7,0.9,82.3521,1,1,11.2108,11.2108,9.95329,1
15.6,0,0,48.099,1,0,0.1,0.1,0.15,1
15.6,1,0,41.6723,1,0,0.1,0.1,0.15,1
15.6,2,0.226163,66.6255,1,1,14.3953,14.3953,12.5296,1
15.6,3,0.156579,82.4455,1,1,16.1467,16.1467,13.9906,1
15.6,4,0.0261629,66.6255,1,1,14.3953,14.3953,12.5296,1
15.6,5,0,45.1771,1,0,0.1,0.1,0.15,1
15.6,6,0.713643,66.6255,1,1,14.3953,14.3953,12.5296,1
15.6,7,0.9,82.4455,1,1,16.1467,16.1467,13.9906,1
15.7,0,0,47.7252,1,0,0.1,0.1,0.15,1
15.7,1,0,41.4057,1,0,0.1,0.1,0.15,1
15.7,2,0.222897,67.1664,1,1,19.0375,19.0375,16.4617,1
15.7,3,0.155142,82.0311,1,1,7.67631,7.67631,7.24033,1
15.7,4,0.0228967,67.1664,1,1,19.0375,19.0375,16.4617,1
15.7,5,0,44.8521,1,0,0.1,0.1,0.15,1
15.7,6,0.712772,67.1664,1,1,19.0375,19.0375,16.4617,1
15.7,7,0.9,82.0311,1,1,7.67631,7.67631,7.24033,1
15.8,0,0,47.3577,1,0,0.1,0.1,0.15,1
15.8,1,0,41.1435,1,0,0.1,0.1,0.15,1
15.8,2,0.219774,67.6441,1,1,18.2009,18.2009,15.7394,1
15.8,3,0.152485,82.0849,1,1,15.4324,15.4324,13.3912,1
15.8,4,0.0197738,67.6441,1,1,18.2009,18.2009,15.7394,1
15.8,5,0,44.5325,1,0,0.1,0.1,0.15,1
15.8,6,0.71194,67.6441,1,1,18.2009,18.2009,15.7394,1
15.8,7,0.9,82.0849,1,1,15.4324,15.4324,13.3912,1
15.9,0,0,46.9963,1,0,0.1,0.1,0.15,1
15.9,1,0,40.8857,1,0,0.1,0.1,0.15,1
15.9,2,0.217799,67.6799,1,1,11.2118,11.2118,9.95414,1
15.9,3,0.14887,82.4999,1,1,21.0472,21.0472,18.2191,1
15.9,4,0.0177988,67.6799,1,1,11.2118,11.2118,9.95414,1
15.9,5,0,44.2182,1,0,0.1,0.1,0.15,1
15.9,6,0.711413,67.6799,1,1,11.2118,11.2118,9.95414,1
15.9,7,0.9,82.4999,1,1,21.0472,21.0472,18.2191,1
16,0,0,46.641,1,0,0.1,0.1,0.15,1
16,1,0,40.6322,1,0,0.1,0.1,0.15,1
16,2,0.217111,67.2285,1,1,2.14679,2.14679,3.46564,1
16,3,0.146646,82.3822,1,1,12.7789,12.7789,11.2081,1
16,4,0.0171111,67.2285,1,1,2.14679,2.14679,3.46564,1
16,5,0,43.9091,1,0,0.1,0.1,0.15,1
16,6,0.71123,67.2285,1,1,2.14679,2.14679,3.46564,1
16,7,0.9,82.3822,1,1,12.7789,12.7789,11.2081,1
16.1,0,0,46.2916,1,0,0.1,0.1,0.15,1
16.1,1,0,40.3829,1,0,0.1,0.1,0.15,1
16.1,2,0.216193,66.8717,1,1,3.97586,3.97586,4.62682,1
16.1,3,0.143669,82.5514,1,1,17.3464,17.3464,15.0075,1
16.1,4,0.0161931,66.8717,1,1,3.97586,3.97586,4.62682,1
16.1,5,0,43.6052,1,0,0.1,0.1,0.15,1
16.1,6,0.710985,66.8717,1,1,3.97586,3.97586,4.62682,1
16.1,7,0.9,82.5514,1,1,17.3464,17.3464,15.0075,1
16.2,0,0,45.9479,1,0,0.1,0.1,0.15,1
16.2,1,0,40.1378,1,0,0.1,0.1,0.15,1
16.2,2,0.213613,67.149,1,1,14.9655,14.9655,13.002,1
16.2,3,0.140064,82.9549,1,1,20.9913,20.9913,18.1698,1
16.2,4,0.0136134,67.149,1,1,14.9655,14.9655,13.002,1
16.2,5,0,43.3064,1,0,0.1,0.1,0.15,1
16.2,6,0.710297,67.149,1,1,14.9655,14.9655,13.002,1
16.2,7,0.9,82.9549,1,1,20.9913,20.9913,18.1698,1
16.3,0,0,45.6101,1,0,0.1,0.1,0.15,1
16.3,1,0,39.8968,1,0,0.1,0.1,0.15,1
16.3,2,0.212849,66.7354,1,1,2.77687,2.77687,3.85226,1
16.3,3,0.138411,82.6138,1,1,9.1245,9.1245,8.33069,1
16.3,4,0.012849,66.7354,1,1,2.77687,2.77687,3.85226,1
16.3,5,0,43.0125,1,0,0.1,0.1,0.15,1
16.3,6,0.710093,66.7354,1,1,2.77687,2.77687,3.85226,1
16.3,7,0.9,82.6138,1,1,9.1245,9.1245,8.33069,1
16.4,0,0,45.2778,1,0,0.1,0.1,0.15,1
16.4,1,0,39.6597,1,0,0.1,0.1,0.15,1
16.4,2,0.211428,66.5768,1,1,7.56731,7.56731,7.15959,1
16.4,3,0.136605,82.3362,1,1,10.1241,10.1241,9.10105,1
16.4,4,0.0114285,66.5768,1,1,7.56731,7.56731,7.15959,1
16.4,5,0,42.7236,1,0,0.1,0.1,0.15,1
16.4,6,0.709714,66.5768,1,1,7.56731,7.56731,7.15959,1
16.4,7,0.9,82.3362,1,1,10.1241,10.1241,9.10105,1
16.5,0,0,44.9511,1,0,0.1,0.1,0.15,1
16.5,1,0,39.4266,1,0,0.1,0.1,0.15,1
16.5,2,0.208864,66.853,1,1,14.8701,14.8701,12.9227,1
16.5,3,0.134951,82.0058,1,1,9.1324,9.1324,8.33672,1
16.5,4,0.00886444,66.853,1,1,14.8701,14.8701,12.9227,1
16.5,5,0,42.4394,1,0,0.1,0.1,0.15,1
16.5,6,0.709031,66.853,1,1,14.8701,14.8701,12.9227,1
16.5,7,0.9,82.0058,1,1,9.1324,9.1324,8.33672,1
16.6,0,0,44.6298,1,0,0.1,0.1,0.15,1
16.6,1,0,39.1975,1,0,0.1,0.1,0.15,1
16.6,2,0.206648,66.9932,1,1,12.7313,12.7313,11.1696,1
16.6,3,0.132759,81.8842,1,1,12.5791,12.5791,11.0467,1
16.6,4,0.00664824,66.9932,1,1,12.7313,12.7313,11.1696,1
16.6,5,0,42.16,1,0,0.1,0.1,0.15,1
16.6,6,0.70844,66.9932,1,1,12.7313,12.7313,11.1696,1
16.6,7,0.9,81.8842,1,1,12.5791,12.5791,11.0467,1
16.7,0,0,44.3139,1,0,0.1,0.1,0.15,1
16.7,1,0,38.9721,0,0,0.1,0.1,0.15,1
16.7,2,0.204306,67.1787,1,1,13.5133,13.5133,11.8052,1
16.7,3,0.129663,82.1063,1,1,18.0407,18.0407,15.6017,1
16.7,4,0.00430594,67.1787,1,1,13.5133,13.5133,11.8052,1
16.7,5,0,41.8853,1,0,0.1,0.1,0.15,1
16.7,6,0.707815,67.1787,1,1,13.5133,13.5133,11.8052,1
16.7,7,0.9,82.1063,1,1,18.0407,18.0407,15.6017,1
16.8,0,0,44.0033,1,0,0.1,0.1,0.15,1
16.8,1,0,38.7505,0,0,0.1,0.1,0.15,1
16.8,2,0.202005,67.3454,1,1,13.2565,13.2565,11.5957,1
16.8,3,0.126474,82.3602,1,1,18.5913,18.5913,16.0757,1
16.8,4,0.00200521,67.3454,1,1,13.2565,13.2565,11.5957,1
16.8,5,0,41.6151,1,0,0.1,0.1,0.15,1
16.8,6,0.707201,67.3454,1,1,13.2565,13.2565,11.5957,1
16.8,7,0.9,82.3602,1,1,18.5913,18.5913,16.0757,1
16.9,0,0,43.6978,1,0,0.1,0.1,0.15,1
16.9,1,0,38.5325,0,0,0.1,0.1,0.15,1
16.9,2,0.199966,67.4105,1,1,11.6196,11.6196,10.2777,1
16.9,3,0.123223,82.633,1,1,18.9478,18.9478,16.3839,1
16.9,4,0,67.4105,1,0,11.6196,11.6196,10.2777,1
16.9,5,0,41.3494,1,0,0.1,0.1,0.15,1
16.9,6,0.706658,67.4105,1,1,11.6196,11.6196,10.2777,1
16.9,7,0.9,82.633,1,1,18.9478,18.9478,16.3839,1
17,0,0,43.3974,1,0,0.1,0.1,0.15,1
17,1,0,38.3182,0,0,0.1,0.1,0.15,1
17,2,0.197599,67.5985,1,1,13.667,13.667,11.9308,1
17,3,0.12148,82.3312,1,1,9.71481,9.71481,8.78396,1
17,4,0,66.7149,1,0,0.1,0.1,0.15,1
17,5,0,41.0882,1,0,0.1,0.1,0.15,1
17,6,0.706026,67.5985,1,1,13.667,13.667,11.9308,1
17,7,0.9,82.3312,1,1,9.71481,9.71481,8.78396,1
17.1,0,0,43.102,1,0,0.1,0.1,0.15,1
17.1,1,0,38.1075,0,0,0.1,0.1,0.15,1
17.1,2,0.19606,67.4702,1,1,8.36709,8.36709,7.75644,1
17.1,3,0.11919,82.2412,1,1,13.1877,13.1877,11.5397,1
17.1,4,0,66.0309,1,0,0.1,0.1,0.15,1
17.1,5,0,40.8313,1,0,0.1,0.1,0.15,1
17.1,6,0.705616,67.4702,1,1,8.36709,8.36709,7.75644,1
17.1,7,0.9,82.2412,1,1,13.1877,13.1877,11.5397,1
17.2,0,0,42.8116,1,0,0.1,0.1,0.15,1
17.2,1,0,37.9003,0,0,0.1,0.1,0.15,1
17.2,2,0.193338,67.7912,1,1,15.822,15.822,13.7175,1
17.2,3,0.116698,82.2294,1,1,14.4358,14.4358,12.563,1
17.2,4,0,65.3583,1,0,0.1,0.1,0.15,1
17.2,5,0,40.5787,1,0,0.1,0.1,0.15,1
17.2,6,0.70489,67.7912,1,1,15.822,15.822,13.7175,1
17.2,7,0.9,82.2294,1,1,14.4358,14.4358,12.563,1
17.3,0,0,42.526,1,0,0.1,0.1,0.15,1
17.3,1,0,37.6966,0,0,0.1,0.1,0.15,1
17.3,2,0.191731,67.6856,1,1,8.82373,8.82373,8.10164,1
